id;id_vendor;filial;date;value;vehicle
1161;317;filial_1;13-02-2022 02:32:06;319519;Ford Element
1162;379;filial_2;11-04-2022 04:55:09;164083;Dodge Golf
1163;475;filial_3;19-05-2022 01:48:49;381175;Audi Fiesta
1164;451;filial_1;30-05-2022 04:38:29;998495;Toyota Charger
1165;83;filial_3;22-05-2022 09:55:33;538765;Audi Volt
1166;332;filial_2;07-02-2022 11:15:38;457883;Toyota Jetta
1167;246;filial_2;21-02-2022 08:58:53;809439;Jeep Impala
1168;40;filial_2;18-03-2022 07:21:34;171218;Honda LeBaron
1169;208;filial_1;29-04-2022 09:30:53;282150;Ford Camry
1170;209;filial_2;24-02-2022 10:01:25;667191;Fiat Model T
1171;230;filial_1;26-03-2022 06:39:45;585816;Bentley Challenger
1172;381;filial_3;22-03-2022 02:11:40;557734;Cadillac Prius
1173;98;filial_3;13-02-2022 08:26:19;961314;Mini A4
1174;323;filial_3;06-03-2022 03:46:41;393183;Audi Colorado
1175;282;filial_1;20-04-2022 07:49:40;873162;Lamborghini Grand Caravan
1176;191;filial_1;10-02-2022 03:39:45;289930;Bugatti Jetta
1177;434;filial_1;16-04-2022 03:06:40;710301;Bugatti Element
1178;90;filial_1;13-02-2022 11:07:49;597055;Audi ATS
1179;352;filial_2;24-03-2022 05:18:49;761583;Aston Martin CTS
1180;214;filial_2;23-02-2022 12:29:06;436819;Ford Explorer
1181;248;filial_3;16-02-2022 10:08:59;78364;Mini Camry
1182;183;filial_3;03-05-2022 04:12:08;673826;Ferrari CTS
1183;492;filial_1;19-02-2022 05:13:35;832969;Honda Roadster
1184;281;filial_3;13-02-2022 02:47:20;807667;Lamborghini Escalade
1185;453;filial_2;02-05-2022 02:56:52;275307;Jeep PT Cruiser
1186;212;filial_3;18-05-2022 12:52:24;878525;BMW Impala
1187;364;filial_1;05-03-2022 05:26:44;491036;Chrysler Spyder
1188;381;filial_2;23-04-2022 10:15:08;504404;Volkswagen Grand Cherokee
1189;157;filial_2;05-02-2022 07:05:59;901751;Porsche Model T
1190;449;filial_3;22-04-2022 11:34:01;487686;Maserati Camaro
1191;30;filial_1;30-05-2022 12:06:14;409091;Porsche Expedition
1192;212;filial_3;04-03-2022 01:09:42;442982;Dodge Silverado
1193;355;filial_3;26-04-2022 11:09:09;745819;Bentley Durango
1194;344;filial_1;11-05-2022 10:42:53;975495;Kia PT Cruiser
1195;197;filial_3;13-05-2022 07:51:10;388021;Volkswagen Cruze
1196;494;filial_3;19-03-2022 04:17:58;442876;Ford Spyder
1197;333;filial_2;21-05-2022 09:21:28;528224;Ford Aventador
1198;212;filial_2;18-04-2022 03:56:41;448886;Volkswagen Beetle
1199;475;filial_2;28-02-2022 10:31:17;852518;Lamborghini Sentra
1200;351;filial_1;18-02-2022 08:36:10;927534;Fiat PT Cruiser
1201;348;filial_1;30-03-2022 04:18:53;54146;Hyandai Cruze
1202;428;filial_3;10-03-2022 02:16:07;998462;Hyandai Charger
1203;366;filial_3;24-03-2022 07:44:48;251470;Hyandai Civic
1204;153;filial_1;10-04-2022 02:39:50;791829;Hyandai Focus
1205;193;filial_1;21-05-2022 08:57:45;996308;Mini XTS
1206;208;filial_2;03-02-2022 06:59:50;597096;BMW Beetle
1207;284;filial_3;16-05-2022 09:00:14;312412;Jaguar Sentra
1208;326;filial_1;30-03-2022 12:40:28;773104;Land Rover Explorer
1209;131;filial_1;06-04-2022 03:34:19;123161;Maserati CTS
1210;354;filial_2;21-02-2022 09:55:23;724893;Jeep Sentra
1211;261;filial_3;27-03-2022 04:07:27;605601;Cadillac Corvette
1212;462;filial_1;13-04-2022 04:49:32;436914;Bentley Mercielago
1213;193;filial_2;25-05-2022 12:41:08;792922;Hyandai Colorado
1214;373;filial_3;26-05-2022 03:30:26;961104;Chevrolet Impala
1215;325;filial_3;03-03-2022 01:30:47;956411;Jaguar Malibu
1216;229;filial_1;17-03-2022 04:40:48;116683;Chevrolet Escalade
1217;398;filial_2;18-05-2022 01:16:42;807737;Maserati Explorer
1218;242;filial_2;08-03-2022 12:15:55;768650;Chrysler A4
1219;403;filial_1;23-02-2022 01:18:46;247181;Kia Ranchero
1220;340;filial_2;08-04-2022 09:51:11;356320;Porsche Silverado
1221;219;filial_2;09-04-2022 02:46:55;246862;Toyota Spyder
1222;36;filial_3;11-02-2022 02:11:43;725100;Cadillac CTS
1223;77;filial_1;13-05-2022 08:18:38;621093;Nissan Element
1224;159;filial_2;09-05-2022 04:14:42;399162;Tesla El Camino
1225;49;filial_2;19-03-2022 09:50:29;950466;Rolls Royce Prius
1226;380;filial_2;08-05-2022 09:27:08;457799;Audi Camaro
1227;435;filial_3;17-04-2022 01:02:23;54188;Land Rover Model T
1228;243;filial_3;10-04-2022 07:20:08;653364;Maserati Malibu
1229;184;filial_1;11-04-2022 05:02:19;921906;Chevrolet Aventador
1230;390;filial_2;29-05-2022 07:25:23;168665;Nissan A8
1231;471;filial_1;29-04-2022 06:09:57;456205;Honda Mustang
1232;91;filial_2;08-03-2022 06:41:26;753994;Rolls Royce Golf
1233;193;filial_3;10-03-2022 07:44:07;459139;Fiat Volt
1234;271;filial_3;30-03-2022 12:59:36;616850;Honda Explorer
1235;199;filial_2;25-02-2022 10:49:05;653796;Chrysler Golf
1236;461;filial_2;13-03-2022 02:17:31;356022;Jaguar Mustang
1237;255;filial_2;02-02-2022 09:24:02;501266;Bentley Aventador
1238;69;filial_1;07-02-2022 03:34:14;197381;Honda Civic
1239;51;filial_3;16-02-2022 02:36:45;500748;Bentley Colorado
1240;427;filial_2;18-04-2022 07:39:43;676312;Dodge Charger
1241;281;filial_3;03-04-2022 05:38:01;189858;Maserati Countach
1242;133;filial_3;10-03-2022 09:17:02;942941;Bugatti Silverado
1243;494;filial_2;25-02-2022 10:22:34;179843;Chevrolet Taurus
1244;453;filial_3;26-02-2022 08:20:55;588493;Mercedes Benz A4
1245;106;filial_1;28-04-2022 02:26:00;564056;Audi ATS
1246;455;filial_3;09-05-2022 01:33:26;455799;Chevrolet Mercielago
1247;39;filial_1;20-05-2022 02:23:08;492052;Audi Mustang
1248;349;filial_1;01-02-2022 02:30:29;907733;Ford 911
1249;232;filial_1;31-03-2022 03:01:27;256056;Mini Accord
1250;395;filial_2;05-04-2022 06:52:39;683320;Bentley Cruze
1251;329;filial_1;03-02-2022 02:22:38;588495;Fiat ATS
1252;84;filial_2;23-04-2022 01:05:54;81946;Bugatti Ranchero
1253;211;filial_1;14-04-2022 10:10:26;458241;Tesla Corvette
1254;166;filial_1;19-05-2022 08:42:22;901947;Honda Model S
1255;353;filial_3;11-03-2022 09:58:29;498526;Hyandai Fiesta
1256;101;filial_1;31-03-2022 10:14:58;874527;Aston Martin Camry
1257;452;filial_2;29-04-2022 11:29:38;865843;Aston Martin Camry
1258;187;filial_3;28-03-2022 05:14:24;61465;Nissan Expedition
1259;351;filial_1;05-04-2022 12:13:36;825237;Bentley ATS
1260;39;filial_1;28-02-2022 05:57:31;440015;Mini Fiesta
1261;324;filial_1;29-05-2022 08:29:03;950574;Jeep Model S
1262;346;filial_1;02-05-2022 03:58:01;787985;Toyota LeBaron
1263;193;filial_1;03-05-2022 07:30:02;83856;Ford CTS
1264;372;filial_2;22-04-2022 05:25:20;420009;Porsche Model S
1265;486;filial_2;27-02-2022 06:58:24;337372;Toyota Alpine
1266;77;filial_1;10-03-2022 02:10:01;807394;Aston Martin Explorer
1267;345;filial_2;10-04-2022 12:33:09;671877;Bugatti Sentra
1268;152;filial_3;12-05-2022 10:53:44;542049;Ferrari Charger
1269;257;filial_3;11-04-2022 03:26:04;116723;Audi Grand Caravan
1270;445;filial_3;04-02-2022 10:21:21;157856;Kia Grand Cherokee
1271;304;filial_2;11-03-2022 02:00:58;906922;Ferrari Volt
1272;179;filial_3;27-04-2022 11:14:11;78991;Tesla CTS
1273;322;filial_2;15-03-2022 12:19:39;86758;Chrysler Cruze
1274;416;filial_1;04-04-2022 05:27:37;157373;Fiat Jetta
1275;119;filial_1;29-04-2022 06:46:15;330620;Chevrolet Silverado
1276;442;filial_3;09-04-2022 09:36:22;836703;Cadillac Wrangler
1277;51;filial_1;08-02-2022 01:38:58;506971;Chrysler ATS
1278;24;filial_1;22-05-2022 05:15:14;551464;Toyota Silverado
1279;306;filial_2;26-02-2022 08:45:05;886907;Ford Jetta
1280;186;filial_2;06-04-2022 07:19:29;130913;Maserati Malibu
1281;134;filial_3;03-03-2022 09:06:46;503202;Fiat Aventador
1282;161;filial_3;08-03-2022 06:40:41;247249;Mini Expedition
1283;270;filial_1;29-03-2022 10:05:06;782437;Mercedes Benz Accord
1284;471;filial_3;05-03-2022 11:09:00;470486;Porsche Beetle
1285;280;filial_1;17-03-2022 01:49:25;162798;Toyota Model S
1286;423;filial_3;18-04-2022 09:26:45;919126;Maserati XTS
1287;376;filial_2;20-02-2022 04:00:35;467505;Kia Jetta
1288;342;filial_1;24-04-2022 05:10:59;840528;Mercedes Benz Model S
1289;11;filial_1;15-04-2022 11:49:05;550683;Land Rover Explorer
1290;55;filial_1;21-03-2022 06:40:48;233017;Cadillac Grand Caravan
1291;300;filial_1;20-02-2022 04:45:53;945684;Chevrolet Malibu
1292;302;filial_2;02-04-2022 03:51:55;595883;Hyandai Roadster
1293;494;filial_2;30-03-2022 12:00:50;952739;Rolls Royce Countach
1294;221;filial_3;13-02-2022 10:45:03;944973;Ford A4
1295;92;filial_3;09-03-2022 01:43:41;749631;Audi Civic
1296;269;filial_3;03-04-2022 09:16:24;223920;BMW PT Cruiser
1297;498;filial_2;26-05-2022 10:03:36;156674;Lamborghini Durango
1298;92;filial_2;15-04-2022 11:50:15;422935;Dodge Ranchero
1299;141;filial_3;24-05-2022 09:06:53;671003;Honda Model T
1300;283;filial_3;09-02-2022 10:55:02;125027;Aston Martin Charger
1301;37;filial_2;19-02-2022 05:37:18;128917;Lamborghini Focus
1302;94;filial_1;23-04-2022 01:09:08;542682;Ferrari Volt
1303;478;filial_1;16-03-2022 04:15:59;390322;Bugatti Countach
1304;100;filial_3;13-05-2022 11:14:34;527547;Chevrolet Cruze
1305;237;filial_2;08-02-2022 05:26:42;857703;Chrysler Countach
1306;62;filial_3;04-05-2022 06:48:53;255661;Dodge Fiesta
1307;285;filial_2;24-02-2022 10:14:19;397295;Kia A4
1308;416;filial_2;28-02-2022 04:39:18;710050;Jaguar Ranchero
1309;367;filial_2;04-04-2022 07:51:28;732677;Ferrari PT Cruiser
1310;61;filial_3;24-03-2022 07:30:09;395203;Bugatti PT Cruiser
1311;293;filial_1;06-03-2022 01:02:36;70926;Volkswagen Silverado
1312;251;filial_3;07-05-2022 04:14:24;362175;Cadillac A4
1313;340;filial_3;19-04-2022 05:11:03;648099;Kia El Camino
1314;201;filial_3;05-03-2022 09:02:26;583876;Land Rover Corvette
1315;2;filial_2;26-05-2022 06:11:05;217637;Jaguar Challenger
1316;12;filial_2;24-05-2022 08:13:26;497251;Bugatti Altima
1317;119;filial_3;11-02-2022 02:30:44;997313;Fiat Model T
1318;456;filial_3;05-04-2022 02:41:26;401516;Hyandai Sentra
1319;349;filial_1;25-05-2022 06:35:11;275188;Fiat Grand Caravan
1320;129;filial_2;04-04-2022 02:01:00;334878;Audi Camry
1321;140;filial_1;04-02-2022 09:55:59;533182;Chevrolet Taurus
1322;236;filial_3;20-03-2022 10:15:53;203174;Hyandai Model 3
1323;274;filial_2;24-03-2022 03:27:00;119606;Jaguar Focus
1324;402;filial_1;03-04-2022 05:07:47;61461;Mini PT Cruiser
1325;235;filial_1;15-03-2022 04:58:52;114742;Honda CTS
1326;187;filial_3;14-04-2022 07:04:26;785895;Mercedes Benz PT Cruiser
1327;62;filial_1;02-02-2022 02:39:09;917405;Land Rover Focus
1328;125;filial_3;07-05-2022 02:49:25;315415;Land Rover F-150
1329;233;filial_3;01-05-2022 07:46:36;997318;Dodge Alpine
1330;101;filial_3;18-03-2022 04:36:43;132484;Ferrari CTS
1331;218;filial_2;20-04-2022 02:16:01;552337;Tesla Silverado
1332;180;filial_2;08-05-2022 10:18:19;572198;Mercedes Benz Volt
1333;321;filial_3;10-05-2022 03:37:25;451252;Dodge Model T
1334;7;filial_1;26-04-2022 05:27:56;417848;Ferrari LeBaron
1335;482;filial_2;29-03-2022 07:02:08;90822;Volkswagen Silverado
1336;363;filial_2;02-02-2022 10:28:25;249932;Maserati PT Cruiser
1337;58;filial_1;08-04-2022 09:34:27;408093;Hyandai Roadster
1338;265;filial_1;15-03-2022 05:04:57;888444;Bugatti 911
1339;458;filial_1;06-04-2022 04:35:31;736086;Tesla Sentra
1340;38;filial_2;21-03-2022 12:11:29;245376;Porsche Alpine
1341;496;filial_1;23-05-2022 02:03:30;616786;Lamborghini Durango
1342;190;filial_1;03-03-2022 02:36:55;480836;Bentley Malibu
1343;36;filial_1;30-03-2022 09:12:03;929144;Jeep Malibu
1344;76;filial_3;06-04-2022 04:25:46;632620;Dodge Mustang
1345;474;filial_2;09-04-2022 07:43:17;107673;Ford Expedition
1346;388;filial_2;15-05-2022 04:04:38;56700;Aston Martin Model T
1347;274;filial_2;29-05-2022 06:56:04;69000;Chevrolet Charger
1348;138;filial_2;15-02-2022 07:23:59;366164;Nissan LeBaron
1349;358;filial_3;23-05-2022 02:51:23;562422;Honda Camaro
1350;327;filial_2;04-04-2022 10:23:12;191589;Tesla Aventador
1351;365;filial_2;03-02-2022 10:52:37;432646;Maserati Taurus
1352;217;filial_1;05-04-2022 04:08:26;964634;Chevrolet Prius
1353;290;filial_1;10-03-2022 06:11:42;490033;Hyandai El Camino
1354;359;filial_1;16-02-2022 07:39:15;973703;Volkswagen Golf
1355;214;filial_2;09-05-2022 05:16:02;344005;Rolls Royce Golf
1356;431;filial_1;17-04-2022 07:38:20;112661;Jeep PT Cruiser
1357;27;filial_2;23-02-2022 02:23:38;306745;Toyota Model 3
1358;436;filial_3;04-03-2022 02:33:12;475641;Chrysler Camaro
1359;170;filial_1;12-05-2022 05:55:59;81049;Maserati XTS
1360;34;filial_1;25-04-2022 02:33:29;987169;Chevrolet Grand Caravan
1361;222;filial_2;26-02-2022 05:05:58;985273;Bentley A4
1362;396;filial_1;20-05-2022 07:43:11;356429;Honda Focus
1363;398;filial_1;02-05-2022 10:25:55;239450;Volkswagen XTS
1364;365;filial_1;18-04-2022 06:25:49;774602;Nissan Wrangler
1365;158;filial_1;05-04-2022 02:46:46;977980;Audi Focus
1366;11;filial_3;24-02-2022 01:09:20;911153;Jaguar F-150
1367;84;filial_3;26-02-2022 06:18:08;415587;Cadillac Challenger
1368;474;filial_1;21-02-2022 06:42:09;840262;Land Rover Volt
1369;31;filial_1;06-04-2022 11:01:38;853553;Mini Spyder
1370;433;filial_1;23-05-2022 03:41:44;491851;Maserati Jetta
1371;158;filial_2;05-03-2022 08:57:16;235326;Mini Escalade
1372;469;filial_1;25-03-2022 01:50:34;750121;Hyandai Model T
1373;146;filial_3;12-03-2022 09:28:12;761001;Rolls Royce Wrangler
1374;354;filial_3;18-04-2022 06:29:57;543861;Toyota F-150
1375;333;filial_1;16-03-2022 04:45:59;404709;Nissan Malibu
1376;23;filial_2;07-05-2022 10:08:29;955512;Dodge Element
1377;18;filial_3;05-03-2022 02:58:52;175996;Kia PT Cruiser
1378;394;filial_1;15-02-2022 01:17:40;364762;BMW Civic
1379;300;filial_2;23-04-2022 09:41:02;433086;Maserati Beetle
1380;220;filial_1;24-02-2022 02:01:15;356180;Kia Jetta
1381;349;filial_2;22-04-2022 12:30:43;977324;Land Rover Model T
1382;419;filial_1;17-02-2022 11:42:36;551114;Chevrolet Durango
1383;392;filial_1;10-02-2022 09:00:54;827628;Mercedes Benz Volt
1384;444;filial_3;22-05-2022 04:14:49;340516;Audi PT Cruiser
1385;336;filial_2;14-03-2022 02:15:10;336000;Ford Model T
1386;242;filial_2;23-05-2022 08:17:26;882751;Mercedes Benz Prius
1387;8;filial_1;08-03-2022 06:09:56;480966;Ferrari 911
1388;384;filial_2;11-04-2022 01:53:14;528353;Ferrari Fiesta
1389;413;filial_3;10-05-2022 12:55:56;95377;Toyota CTS
1390;377;filial_3;29-05-2022 05:30:04;202176;Hyandai Accord
1391;417;filial_2;26-02-2022 11:16:45;359116;Jaguar Roadster
1392;237;filial_3;21-05-2022 09:41:14;370856;Tesla Element
1393;227;filial_1;18-05-2022 11:08:01;56553;Tesla Land Cruiser
1394;239;filial_1;17-05-2022 04:43:33;940458;Dodge Focus
1395;496;filial_2;05-05-2022 05:23:00;491697;Mercedes Benz Mercielago
1396;3;filial_3;24-04-2022 10:26:27;275762;Ford Impala
1397;155;filial_3;13-02-2022 08:09:33;790666;Chevrolet Roadster
1398;383;filial_3;14-04-2022 05:23:13;346903;Fiat Taurus
1399;76;filial_3;18-02-2022 05:36:45;985045;Porsche Sentra
1400;260;filial_3;26-05-2022 07:22:25;493383;Mercedes Benz Escalade
1401;205;filial_1;15-05-2022 12:13:10;697745;Jeep F-150
1402;359;filial_2;06-05-2022 12:16:40;413504;Audi Aventador
1403;265;filial_1;20-02-2022 08:09:03;83582;Ford Camaro
1404;78;filial_1;24-03-2022 11:35:54;696480;Tesla CTS
1405;308;filial_3;04-05-2022 12:48:08;945034;Dodge Escalade
1406;113;filial_3;06-04-2022 03:13:13;157229;Mercedes Benz LeBaron
1407;77;filial_2;06-03-2022 05:36:45;142637;Jaguar Mercielago
1408;120;filial_3;23-05-2022 05:03:37;172515;Jeep Colorado
1409;322;filial_2;11-05-2022 09:54:48;221497;Toyota Aventador
1410;400;filial_1;22-02-2022 03:34:46;601929;Ferrari LeBaron
1411;403;filial_2;25-05-2022 11:09:59;114668;Honda Malibu
1412;313;filial_1;05-03-2022 03:21:44;999044;Dodge Altima
1413;262;filial_2;24-03-2022 10:30:57;435857;BMW Wrangler
1414;24;filial_2;06-04-2022 06:40:09;125368;Aston Martin Land Cruiser
1415;38;filial_3;18-03-2022 09:59:38;502080;Honda Grand Cherokee
1416;286;filial_2;25-02-2022 08:48:01;905952;Jaguar Impala
1417;18;filial_2;28-03-2022 09:48:04;355331;Land Rover Mustang
1418;9;filial_2;15-02-2022 12:04:05;281662;Ferrari Impala
1419;189;filial_1;03-04-2022 11:50:57;716644;Audi Camaro
1420;475;filial_3;22-02-2022 01:30:00;339289;Honda Golf
1421;453;filial_2;05-05-2022 08:22:46;873518;Audi Camaro
1422;366;filial_3;14-03-2022 05:20:09;982312;Aston Martin Challenger
1423;498;filial_1;04-05-2022 06:38:02;922017;Dodge Roadster
1424;303;filial_1;07-04-2022 04:41:12;738101;Dodge F-150
1425;153;filial_1;13-03-2022 11:07:38;124380;Chevrolet Expedition
1426;481;filial_1;29-05-2022 02:39:28;677644;Chrysler Grand Caravan
1427;474;filial_1;29-04-2022 08:55:22;595486;Chevrolet El Camino
1428;160;filial_3;01-04-2022 04:23:56;713712;Mercedes Benz Countach
1429;479;filial_1;03-05-2022 12:27:47;324707;Porsche 911
1430;468;filial_3;23-04-2022 03:19:05;441611;Volkswagen CTS
1431;428;filial_3;17-04-2022 11:23:26;755191;Land Rover Mustang
1432;228;filial_3;16-02-2022 06:32:39;651412;Bugatti PT Cruiser
1433;252;filial_2;02-04-2022 09:22:10;169956;Rolls Royce Land Cruiser
1434;446;filial_1;11-05-2022 01:30:19;472952;Kia Accord
1435;218;filial_2;26-02-2022 07:13:33;869632;Hyandai Spyder
1436;27;filial_2;10-04-2022 02:22:40;677142;Nissan Camaro
1437;28;filial_2;14-04-2022 12:17:52;964071;Kia Camaro
1438;110;filial_2;06-03-2022 09:18:52;630381;Toyota Taurus
1439;32;filial_3;21-02-2022 10:14:49;117149;Tesla Roadster
1440;311;filial_3;12-02-2022 03:01:54;202347;Audi Cruze
1441;429;filial_1;15-05-2022 09:41:37;157933;Lamborghini Impala
1442;368;filial_2;22-03-2022 07:16:35;166885;Porsche Aventador
1443;466;filial_2;11-05-2022 11:30:15;145099;Ferrari Golf
1444;172;filial_3;06-03-2022 07:57:10;939852;Bentley Element
1445;345;filial_3;06-03-2022 01:06:40;721922;Chevrolet El Camino
1446;283;filial_1;15-03-2022 02:22:33;364457;BMW XTS
1447;271;filial_1;01-03-2022 04:49:41;684507;Ford Challenger
1448;452;filial_2;22-03-2022 06:31:39;340800;Lamborghini LeBaron
1449;494;filial_1;20-05-2022 12:39:10;683600;Toyota Jetta
1450;133;filial_2;09-02-2022 10:13:31;918749;Bugatti Silverado
1451;31;filial_3;24-05-2022 02:49:22;399377;Porsche A8
1452;300;filial_2;05-05-2022 12:16:23;709324;Rolls Royce Volt
1453;34;filial_3;02-05-2022 10:49:20;829444;Kia Malibu
1454;362;filial_1;11-03-2022 03:18:19;192061;Fiat ATS
1455;176;filial_1;27-03-2022 08:56:28;266311;Aston Martin LeBaron
1456;124;filial_1;25-04-2022 05:07:58;350180;Jaguar Fiesta
1457;90;filial_1;22-03-2022 01:17:55;801968;Ferrari Roadster
1458;129;filial_1;06-03-2022 04:46:50;294618;Jeep Roadster
1459;232;filial_2;25-05-2022 01:34:13;933862;Aston Martin Aventador
1460;73;filial_1;24-05-2022 09:35:20;739361;Hyandai Prius
1461;169;filial_2;03-04-2022 03:56:46;462475;Jeep Malibu
1462;474;filial_1;07-02-2022 11:49:22;134874;Honda PT Cruiser
1463;22;filial_1;27-04-2022 11:58:36;880479;Land Rover Impala
1464;451;filial_3;10-04-2022 08:25:43;586982;Mercedes Benz Volt
1465;391;filial_3;27-03-2022 04:30:54;290616;BMW Accord
1466;216;filial_1;22-03-2022 02:14:53;789084;Rolls Royce Grand Caravan
1467;151;filial_3;28-03-2022 07:28:14;797123;Honda El Camino
1468;401;filial_3;02-02-2022 10:53:09;212520;Land Rover Silverado
1469;426;filial_3;25-05-2022 04:01:42;184644;Jaguar Jetta
1470;289;filial_3;09-02-2022 06:29:43;669092;Tesla El Camino
1471;438;filial_3;28-05-2022 06:07:27;610262;Fiat Fiesta
1472;159;filial_1;05-03-2022 08:39:48;101096;Fiat Land Cruiser
1473;255;filial_2;15-02-2022 12:53:23;395726;Jeep Camaro
1474;193;filial_3;19-04-2022 02:47:06;968082;Mini Focus
1475;318;filial_1;20-05-2022 10:05:30;516810;Audi Roadster
1476;135;filial_3;29-04-2022 11:08:08;808777;Jaguar Land Cruiser
1477;218;filial_2;03-04-2022 08:09:26;547889;Chrysler CTS
1478;351;filial_3;15-03-2022 09:14:27;925443;Tesla A8
1479;197;filial_2;27-05-2022 09:12:24;791993;Mini Altima
1480;155;filial_3;18-03-2022 01:01:46;160774;Aston Martin Mustang
1481;184;filial_3;10-02-2022 04:23:38;363621;Jaguar Camry
1482;261;filial_2;10-04-2022 06:26:35;816415;Hyandai Model T
1483;275;filial_3;06-05-2022 10:33:28;829310;Chevrolet Land Cruiser
1484;204;filial_3;03-02-2022 09:01:30;320273;Volkswagen Golf
1485;258;filial_3;29-03-2022 03:03:55;505889;Volkswagen Expedition
1486;428;filial_1;23-03-2022 04:08:54;878037;Porsche Taurus
1487;2;filial_3;31-03-2022 01:12:40;808800;Volkswagen Aventador
1488;222;filial_2;22-03-2022 10:47:39;309851;Volkswagen Altima
1489;435;filial_2;10-04-2022 12:56:39;106739;Ferrari Volt
1490;176;filial_1;16-03-2022 11:24:21;273559;Jeep El Camino
1491;144;filial_1;09-05-2022 01:47:36;878693;Bentley Jetta
1492;249;filial_1;30-04-2022 09:07:06;759287;BMW Spyder
1493;286;filial_2;09-04-2022 05:33:50;775418;Audi El Camino
1494;479;filial_2;21-02-2022 01:02:21;223311;Bugatti Beetle
1495;226;filial_1;19-05-2022 04:22:29;195237;Honda A8
1496;298;filial_2;08-04-2022 04:02:36;397243;Volkswagen Roadster
1497;470;filial_1;14-05-2022 08:42:48;239312;Rolls Royce F-150
1498;291;filial_1;30-05-2022 05:22:27;939759;Audi Sentra
1499;162;filial_2;21-05-2022 02:42:07;617238;Ferrari Accord
1500;347;filial_1;29-04-2022 04:33:37;793747;Maserati ATS
1501;300;filial_1;11-02-2022 06:59:08;271186;Ferrari A4
1502;287;filial_1;09-02-2022 01:36:47;680808;Nissan Sentra
1503;455;filial_3;19-03-2022 12:03:07;65486;Porsche Model 3
1504;21;filial_1;31-03-2022 04:39:14;958102;Chevrolet LeBaron
1505;493;filial_1;15-02-2022 05:21:40;251665;Nissan Expedition
1506;106;filial_3;28-04-2022 03:58:53;659884;Chrysler Accord
1507;281;filial_1;25-02-2022 05:53:05;525703;Hyandai Accord
1508;399;filial_2;07-03-2022 03:25:38;534492;Chevrolet Fiesta
